Value Set Name	Value Set Code	Value Set OID	Value Set Version	Value Set Definition	Value Set Status	VS Last Updated Date	VS Release Comments
Manufacturers of vaccines (MVX)	PHVS_ManufacturersOfVaccinesMVX_CDC_NIP	2.16.840.1.114222.4.11.826	16	The CDC's National Immunization Program (NIP) maintains the HL7 external code set MVX. HL7 version 2.x Manufacturers of vaccines (code=MVX) used in chapter(s) 4. 	Published	07/19/2023	v16: Based on 11/1/22 update of MVX code system

Concept Code	Concept Name	Preferred Concept Name	Preferred Alternate Code	Code System OID	Code System Name	Code System Code	Code System Version	HL7 Table 0396 Code
SCL	Sclavo, Inc.	Sclavo, Inc.		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
SEQ	Seqirus	Seqirus		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
SPH	Sinopharm-Biotech	Sinopharm-Biotech		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
SNV	Sinovac	Sinovac		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
SOL	Solvay Pharmaceuticals	Solvay Pharmaceuticals		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
SI	Swiss Serum and Vaccine Inst.	Swiss Serum and Vaccine Inst.		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
TAL	Talecris Biotherapeutics	Talecris Biotherapeutics		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
TVA	TEVA Pharmaceuticals USA	TEVA Pharmaceuticals USA		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
JPN	The Research Foundation for Microbial Diseases of Osaka University (BIKEN)	The Research Foundation for Microbial Diseases of Osaka University (BIKEN)		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
USA	United States Army Medical Research and Material Command	United States Army Medical Research and Material Command		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
UNK	Unknown manufacturer	Unknown manufacturer		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
VAL	Valneva	Valneva		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
VXG	VaxGen	VaxGen		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
VBI	VBI Vaccines, Inc	VBI Vaccines, Inc		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
VET	Vetter Pharma Fertigung GmbH & Co. KG	Vetter Pharma Fertigung GmbH & Co. KG		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
WAL	Wyeth	Wyeth		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
WA	Wyeth-Ayerst	Wyeth-Ayerst		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
ZLB	ZLB Behring	ZLB Behring		2.16.840.1.113883.12.227	Manufacturers of vaccines (MVX)	PH_ManufacturersOfVaccinesMVX_CDC_NIP	20221101	MVX
