Value Set Name	Value Set Code	Value Set OID	Value Set Version	Value Set Definition	Value Set Status	VS Last Updated Date	VS Release Comments
Preferred Language	PHVS_PreferredLangauge_NNDSS	2.16.840.1.114222.4.5.341	1	Comprehensive list of codes included in the NHSN Abridged Primary Language List	Published	06/20/2025	1

Concept Code	Concept Name	Preferred Concept Name	Preferred Alternate Code	Code System OID	Code System Name	Code System Code	Code System Version	HL7 Table 0396 Code
gss	Greek Sign Language	Greek Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
grn	Guarani	Guarani		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
gsm	Guatemalan Sign Language	Guatemalan Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
amu	Guerrero Amuzgo	Guerrero Amuzgo		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
ngu	Guerrero Nahuatl	Guerrero Nahuatl		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
lgs	Guinea-Bissau Sign Language	Guinea-Bissau Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
gus	Guinean Sign Language	Guinean Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
guj	Gujarati	Gujarati		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
afb	Gulf Arabic	Gulf Arabic		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
guz	Gusii	Gusii		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
ayh	Hadrami Arabic	Hadrami Arabic		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
hat	Haitian	Haitian		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
cnh	Hakha Chin	Hakha Chin		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
hab	Hanoi Sign Language	Hanoi Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
hau	Hausa	Hausa		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
hsl	Hausa Sign Language	Hausa Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
haz	Hazaragi	Hazaragi		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
heb	Hebrew	Hebrew		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
her	Herero	Herero		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
azz	Highland Puebla Nahuatl	Highland Puebla Nahuatl		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
acw	Hijazi Arabic	Hijazi Arabic		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
hin	Hindi	Hindi		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
hmo	Hiri Motu	Hiri Motu		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
hmn	Hmong	Hmong		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
hds	Honduras Sign Language	Honduras Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
hks	Hong Kong Sign Language	Hong Kong Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
nhq	Huaxcaleca Nahuatl	Huaxcaleca Nahuatl		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
mxs	Huitepec Mixtec	Huitepec Mixtec		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
hke	Hunde	Hunde		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
hun	Hungarian	Hungarian		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
hsh	Hungarian Sign Language	Hungarian Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
ibb	Ibibio	Ibibio		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
isl	Icelandic	Icelandic		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
icl	Icelandic Sign Language	Icelandic Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
ibo	Igbo	Igbo		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
ilo	Iloko	Iloko		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
ins	Indian Sign Language	Indian Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
ind	Indonesian	Indonesian		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
inl	Indonesian Sign Language	Indonesian Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
psc	Iranian Sign Language	Iranian Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
isg	Irish Sign Language	Irish Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
isr	Israeli Sign Language	Israeli Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
nhk	Isthmus-Cosoleacaque Nahuatl	Isthmus-Cosoleacaque Nahuatl		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
nhx	Isthmus-Mecayapan Nahuatl	Isthmus-Mecayapan Nahuatl		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
nhp	Isthmus-Pajapan Nahuatl	Isthmus-Pajapan Nahuatl		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
ita	Italian	Italian		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
ise	Italian Sign Language	Italian Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
mce	Itundujia Mixtec	Itundujia Mixtec		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
ixl	Ixil	Ixil		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
vmj	Ixtayutla Mixtec	Ixtayutla Mixtec		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
otz	Ixtenco Otomi	Ixtenco Otomi		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
jls	Jamaican Sign Language	Jamaican Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
mxt	Jamiltepec Mixtec	Jamiltepec Mixtec		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
jpn	Japanese	Japanese		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
jsl	Japanese Sign Language	Japanese Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
jra	Jarai	Jarai		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
jav	Javanese	Javanese		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
jos	Jordanian Sign Language	Jordanian Sign Language		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
jrb	Judeo-Arabic	Judeo-Arabic		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
yhd	Judeo-Iraqi Arabic	Judeo-Iraqi Arabic		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
aju	Judeo-Moroccan Arabic	Judeo-Moroccan Arabic		1.0.639.3	ISO 639-3 Language	PH_Language_ISO_639-3	20240123	ISO6393
